model;ALL_accuracy;ALL_balanced_accuracy;ALL_f1_score;ALL_precision;ALL_recall;ALL_stdev;BTU_accuracy;BTU_balanced_accuracy;BTU_f1_score;BTU_precision;BTU_recall;BTU_stdev;HEC_accuracy;HEC_balanced_accuracy;HEC_f1_score;HEC_precision;HEC_recall;HEC_stdev;HFF_accuracy;HFF_balanced_accuracy;HFF_f1_score;HFF_precision;HFF_recall;HFF_stdev;SPS_accuracy;SPS_balanced_accuracy;SPS_f1_score;SPS_precision;SPS_recall;SPS_stdev;SSH_accuracy;SSH_balanced_accuracy;SSH_f1_score;SSH_precision;SSH_recall;SSH_stdev
RandomForest_OverSampler_ClusterCentroids;0.5807017543859648;0.48368034082319794;0.4463198911771435;0.46251131576328763;0.48368034082319794;0.03192654382487838;0.6537037037037038;0.6709623320446491;0.6305325009122046;0.6251770004885174;0.6709623320446491;0.04547908071497284;0.8494623655913979;0.8431116287094548;0.8383713925141819;0.8515174526401643;0.8431116287094548;0.0436011328956938;0.5238095238095237;0.6338824289405685;0.5519481606599616;0.5282922485471614;0.6338824289405685;0.049684836672959594;0.7851851851851852;0.7883740421455938;0.785087626575414;0.7895216620015008;0.7883740421455938;0.018407555003714736;0.4155798789007918;0.44812280661337267;0.38831695062278554;0.38204507207341304;0.44812280661337267;0.02621457071017556
RandomForest_SMOTE_UnderSampler;nan;nan;nan;nan;nan;nan;0.6351851851851852;0.6598944652908066;0.6097832711788357;0.6090337351405463;0.6598944652908066;0.018894363182638665;0.8413978494623655;0.844615539452496;0.8265734784411553;0.8245832720110887;0.844615539452496;0.046772425996855466;0.49682539682539684;0.5698571633649153;0.5097511996809959;0.5158727688246277;0.5698571633649153;0.1012613255789659;0.7870370370370371;0.7892121647509579;0.7869742296646048;0.7901249656151457;0.7892121647509579;0.031011122450219034;0.33656782073177044;0.3914524155090193;0.3478663761117848;0.3471402847304709;0.3914524155090193;0.06469549705815301
RandomForest_SMOTE_ClusterCentroids;nan;nan;nan;nan;nan;nan;0.6462962962962963;0.6657300490837076;0.6229083030801893;0.6151263493220546;0.6657300490837076;0.051497050617697514;0.8413978494623656;0.8386617207269381;0.8235957914420983;0.8222339303818978;0.8386617207269381;0.03454738410712818;0.5269841269841269;0.6259510479471719;0.5543152544932984;0.5437640801561184;0.6259510479471719;0.05444922475948209;0.7925925925925926;0.7953184865900383;0.7934820810576907;0.7945018334091705;0.7953184865900383;0.025440954604377747;0.3935336127930446;0.4413439460609272;0.37996125668676184;0.37832135900713454;0.4413439460609272;0.016486580690134665
RandomForest_BorderlineSmote_UnderSampler;0.312280701754386;0.33024118738404457;0.28255422110491124;0.3505396203164441;0.33024118738404457;0.05437750494313574;0.6796296296296296;0.6749893873064604;0.6384617212362418;0.6323722131358199;0.6749893873064604;0.04060360438804118;0.8252688172043011;0.8249539912583391;0.8129593818308781;0.8131344625266249;0.8249539912583391;0.05893852339063932;0.5285714285714286;0.5933283089290841;0.5323195922668676;0.5261951539610975;0.5933283089290841;0.05275999390819747;0.7981481481481482;0.8010656130268199;0.7998072528712153;0.7996186088198046;0.8010656130268199;0.022138638156806584;0.31286549707602346;0.39538976048410013;0.3273168331966426;0.33959217801793845;0.39538976048410013;0.04558750062546744
RandomForest_BorderlineSmote_OneSidedSelection;nan;nan;nan;nan;nan;nan;0.5703703703703703;0.5332977286940702;0.4993174168734201;0.5624103084477152;0.5332977286940702;0.03018523974662618;0.8010752688172044;0.7759712157809985;0.7499519448094243;0.7655504395278423;0.7759712157809985;0.12450928241863891;0.557142857142857;0.5882979232462436;0.5942072458392901;0.678278161373656;0.5882979232462436;0.03089733780011103;0.6777777777777779;0.6666666666666666;0.5606197873057882;0.5027322404371585;0.6666666666666666;0.0014879132028675895;0.4302903275888837;0.3715635342993833;0.33031831833535114;0.33617077997680517;0.3715635342993833;0.040654690722599224
RandomForest_BorderlineSmote_ClusterCentroids;0.5789473684210527;0.44164433450147733;0.42012227752067816;0.43959372841672767;0.44164433450147733;0.03812109606084964;0.6314814814814814;0.6299205350882181;0.5989471791806794;0.5932468818481065;0.6299205350882181;0.044608500123870916;0.8494623655913979;0.8522803082585692;0.8399452710129224;0.8447855131350553;0.8522803082585692;0.04049307699146619;0.5031746031746033;0.586982007847641;0.5400756680356078;0.5278533382032379;0.586982007847641;0.07096696761255838;0.7740740740740741;0.7761613984674329;0.774003509361665;0.7769394188671682;0.7761613984674329;0.03648567663174212;0.4288930290327589;0.4554372950599366;0.38812473634782024;0.37538791613782796;0.4554372950599366;0.03805289459100772
HistGradientBoosting;0.8350877192982455;0.6076582148010718;0.5996476564452006;0.6068005838004485;0.6076582148010718;0.018284638964963247;0.6925925925925925;0.6379145583413875;0.6245952745672693;0.633518900386117;0.6379145583413875;0.041190831939684945;0.8736559139784946;0.8425242983666896;0.8496432694756205;0.8756925056290998;0.8425242983666896;0.027623563784007724;0.5920634920634921;0.5295662264331515;0.5565245534840261;0.6371032208882426;0.5295662264331515;0.0970758075209555;0.7481481481481481;0.7482638888888888;0.7477245840410797;0.7577744179262238;0.7482638888888888;0.0221444601034601;0.4888863012989701;0.3597083035762281;0.35647972785791643;0.4014361222592487;0.3597083035762281;0.03459660200023782
HistGradientBoosting_SMOTETomek;0.8157894736842105;0.7063835635264207;0.7032362225877656;0.7213432089847633;0.7063835635264207;0.12252021829604451;0.688888888888889;0.6119962405480698;0.6023925227903687;0.6345359164154943;0.6119962405480698;0.06036186161217039;0.8172043010752689;0.7778187543133196;0.7800599645647067;0.78861576988655;0.7778187543133196;0.07759345314376379;0.5841269841269842;0.6088202220308163;0.6270851967445942;0.6696885466368695;0.6088202220308163;0.0764107460561666;0.774074074074074;0.7759818007662834;0.7736661697872699;0.7742469588221176;0.7759818007662834;0.031601492402654856;0.4949283237592506;0.40364361354927386;0.4005898670535926;0.42748865426118;0.40364361354927386;0.04243669902804452
HistGradientBoosting_SMOTEENN;0.18947368421052632;0.201590737305023;0.10139454287733356;0.07201971106550605;0.201590737305023;0.033001380927603324;0.4407407407407408;0.5496734346277029;0.4487381839764733;0.4559370152260402;0.5496734346277029;0.08837706015095699;0.6263440860215054;0.6453775592362548;0.61100918960089;0.6318099041696178;0.6453775592362548;0.0788998824679572;0.4587301587301587;0.5566202507416977;0.4246298189661151;0.510217629318277;0.5566202507416977;0.07161213002019187;0.5148148148148148;0.5280771072796936;0.4318756836754129;0.4336082679768707;0.5280771072796936;0.20356827543194111;0.24230191999171968;0.38515331628539173;0.27906115833431855;0.35214111409094434;0.38515331628539173;0.042412361716168134
HistGradientBoosting_OverSampler;0.8228070175438598;0.6860097574383288;0.6758533861056703;0.6787232531406592;0.6860097574383288;0.050722299207224084;0.6666666666666666;0.6102324487842781;0.5872537632577185;0.588093882196231;0.6102324487842781;0.03243575310272555;0.8413978494623656;0.8301860478490912;0.825907902411802;0.8391368200115142;0.8301860478490912;0.04449295239982484;0.5761904761904763;0.5961814527706001;0.6175063501239297;0.6555311581558941;0.5961814527706001;0.056964842983776146;0.7388888888888889;0.7388649425287356;0.7390984388039299;0.7508330720511007;0.7388649425287356;0.03094833784150616;0.5153055943694044;0.40896821557198915;0.3986128223059098;0.424522530203785;0.40896821557198915;0.062045018967710065
HistGradientBoosting_SMOTE;nan;nan;nan;nan;nan;nan;0.6796296296296296;0.6087224377925597;0.597730350721603;0.6401049393315296;0.6087224377925597;0.07855766416945939;0.793010752688172;0.7652835288704853;0.7692012886833907;0.7880069391368019;0.7652835288704853;0.07681271719498567;0.6;0.6492128433342904;0.6567838946733051;0.6695185271805761;0.6492128433342904;0.032201788600135055;0.7574074074074074;0.7573036398467433;0.7583503067910167;0.7644512992002622;0.7573036398467433;0.02895975688296712;0.49487657196087564;0.4092398691455295;0.39204363002504033;0.3970888110168916;0.4092398691455295;0.0444880896720824
HistGradientBoosting_BorderlineSmote;0.8122807017543859;0.630643166357452;0.6219618993675776;0.6242470741117006;0.630643166357452;0.058412287832263474;0.6833333333333335;0.6004985478613528;0.6043931495736542;0.6424925412569737;0.6004985478613528;0.05218534782342459;0.8333333333333331;0.7889557453416147;0.799585075179278;0.8340956874105117;0.7889557453416147;0.07855497426309015;0.5746031746031746;0.5407335630203848;0.5601732080785319;0.6468520616700656;0.5407335630203848;0.06590691938961131;0.7666666666666667;0.769037356321839;0.7664860667539003;0.7753091812622976;0.769037356321839;0.043652044344980385;0.5271955700460591;0.43693547891661105;0.43029130746661454;0.4518135051254693;0.43693547891661105;0.04624608765199487
HistGradientBoosting_SVMSMOTE;nan;nan;nan;nan;nan;nan;0.6574074074074073;0.5886606330661208;0.5738082049651797;0.5957269440058027;0.5886606330661208;0.023011460776656834;0.8467741935483871;0.7908758914193698;0.8022266111736863;0.8543232170773178;0.7908758914193698;0.055710018215957745;0.5873015873015873;0.5736792994544933;0.6038084821517101;0.6890264567820098;0.5736792994544933;0.049032855335717405;0.7814814814814816;0.7832854406130267;0.7824492403656822;0.7957867645008222;0.7832854406130267;0.04349522564516192;0.4962350566682192;0.38951858763179525;0.37113601787382705;0.3809380488535313;0.38951858763179525;0.042312738508842464
HistGradientBoosting_OverSampler_UnderSampler;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.5740740740740741;0.5888714655940266;0.546848870207437;0.5407832298788898;0.5888714655940266;0.08317222742129649;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7425925925925926;0.7455699233716474;0.7428871545102839;0.7483483399628411;0.7455699233716474;0.04882397480352106;0.3024116338042747;0.36370785050030335;0.29072726035001795;0.2978437038216115;0.36370785050030335;0.03573123381598106
HistGradientBoosting_OverSampler_OneSidedSelection;0.6315789473684211;0.49690785405071125;0.48556176037542226;0.5143413999652432;0.49690785405071125;0.15601813122480784;0.5351851851851852;0.5653383032956204;0.5127317811793518;0.5359707124728308;0.5653383032956204;0.09750426312701434;0.7903225806451611;0.7609522371750632;0.7575267445342094;0.7941693730796023;0.7609522371750632;0.04203482807846189;0.5412698412698412;0.5436943726672409;0.5458293519189265;0.5870643606890403;0.5436943726672409;0.05900875920082939;0.6555555555555554;0.6460129310344828;0.5327317485857728;0.4814450909010672;0.6460129310344828;0.015019321204731218;0.47127775190187865;0.40098927976286464;0.35986843630717535;0.3821102667540887;0.40098927976286464;0.03483627957770941
HistGradientBoosting_OverSampler_ClusterCentroids;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.5666666666666668;0.6067332802698656;0.5541957936314659;0.5613846994262848;0.6067332802698656;0.07022631217214753;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7481481481481481;0.7497006704980841;0.7520551922094075;0.7579488784394699;0.7497006704980841;0.04703412887054421;0.34223464265383224;0.37801103508650674;0.323704044053901;0.3315663421586921;0.37801103508650674;0.039834538029527314
HistGradientBoosting_SMOTE_UnderSampler;nan;nan;nan;nan;nan;nan;0.5759259259259258;0.6070067940189892;0.5579079596625255;0.5580532329293575;0.6070067940189892;0.031676500392649624;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7611111111111111;0.7629310344827588;0.7628069863625021;0.7704237652040268;0.7629310344827588;0.03607526956894405;0.35686746364436167;0.38707178565669137;0.32763182631685855;0.3287577285525716;0.38707178565669137;0.03635998715676694
HistGradientBoosting_SMOTE_ClusterCentroids;nan;nan;nan;nan;nan;nan;0.5574074074074074;0.5728992196827563;0.5244826297169992;0.5303368389575628;0.5728992196827563;0.060197966419421545;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7888888888888889;0.7916666666666666;0.7913340593953012;0.7963377143732768;0.7916666666666666;0.026093977371817536;0.3495833980230813;0.3776815951344253;0.33579056843434407;0.3418341902354107;0.3776815951344253;0.041160168413147256
HistGradientBoosting_BorderlineSmote_UnderSampler;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.5703703703703703;0.5842968972084824;0.5394299372501961;0.5411834162569457;0.5842968972084824;0.0424953645521318;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.75;0.7526939655172412;0.7521204418429591;0.7587472233947788;0.7526939655172412;0.028869221884824985;0.31857113284686644;0.34576777171116796;0.2980184503236682;0.3039756607716394;0.34576777171116796;0.028654780574261723
HistGradientBoosting_BorderlineSmote_OneSidedSelection;0.5719298245614035;0.4269394626537484;0.3948283116833074;0.3993131941485843;0.4269394626537484;0.1849466517579495;0.49629629629629624;0.5185829211438967;0.4595584017870898;0.49903564028335873;0.5185829211438967;0.10045793935140164;0.8010752688172044;0.7538014722797332;0.7436090909304823;0.7810117135555732;0.7538014722797332;0.09293267384354213;0.5984126984126984;0.6058474495167001;0.5921439838154169;0.6283133230615081;0.6058474495167001;0.11169956282030286;0.662962962962963;0.6522389846743294;0.5475391328282382;0.510848210572343;0.6522389846743294;0.012315114214758695;0.4550923769600994;0.3807310264857435;0.3596322549177358;0.3757585797116689;0.3807310264857435;0.032095620462176504
HistGradientBoosting_BorderlineSmote_ClusterCentroids;0.02631578947368421;0.14285714285714282;0.007318685942712874;0.0037593984962406013;0.14285714285714282;0.0014276697424183225;0.5833333333333333;0.6051551751094434;0.5555160989544616;0.5499815049784343;0.6051551751094434;0.030811120866321443;0.3790322580645162;0.25;0.13741450068399452;0.09475806451612905;0.25;0.002120383036935708;0.40952380952380946;0.3333333333333333;0.19369369369369369;0.1365079365079365;0.3333333333333333;0.0;0.7777777777777778;0.7807112068965517;0.77696919063071;0.7821130488710343;0.7807112068965517;0.008217051275808221;0.3362314340423329;0.36633204321883567;0.3156099254033746;0.31194429565565795;0.36633204321883567;0.02617332294589919
